ubigeo_inei,DEPARTAMENTO,PROVINCIA,FECHA,CASOS,FALLECIDOS,FALLECIDOS_SINADEF
2203,SAN MARTIN,EL DORADO,202007,425,14,40
2203,SAN MARTIN,EL DORADO,202008,257,2,21
2203,SAN MARTIN,EL DORADO,202009,269,0,17
2203,SAN MARTIN,EL DORADO,202010,247,0,12
2203,SAN MARTIN,EL DORADO,202011,211,1,9
2203,SAN MARTIN,EL DORADO,202012,218,0,16
2203,SAN MARTIN,EL DORADO,202101,60,1,9
2203,SAN MARTIN,EL DORADO,202102,33,1,13
2203,SAN MARTIN,EL DORADO,202103,98,2,20
2203,SAN MARTIN,EL DORADO,202104,90,5,23
2203,SAN MARTIN,EL DORADO,202105,42,1,13
2204,SAN MARTIN,HUALLAGA,202003,0,0,9
2204,SAN MARTIN,HUALLAGA,202004,0,0,11
2204,SAN MARTIN,HUALLAGA,202005,28,0,10
2204,SAN MARTIN,HUALLAGA,202006,66,6,18
2204,SAN MARTIN,HUALLAGA,202007,143,5,32
2204,SAN MARTIN,HUALLAGA,202008,213,1,27
2204,SAN MARTIN,HUALLAGA,202009,142,3,9
2204,SAN MARTIN,HUALLAGA,202010,204,1,7
2204,SAN MARTIN,HUALLAGA,202011,187,0,3
2204,SAN MARTIN,HUALLAGA,202012,73,0,15
2204,SAN MARTIN,HUALLAGA,202101,118,2,17
2204,SAN MARTIN,HUALLAGA,202102,90,2,15
2204,SAN MARTIN,HUALLAGA,202103,86,3,15
2204,SAN MARTIN,HUALLAGA,202104,153,9,27
2204,SAN MARTIN,HUALLAGA,202105,76,4,24
2205,SAN MARTIN,LAMAS,202003,0,0,24
2205,SAN MARTIN,LAMAS,202004,2,0,19
2205,SAN MARTIN,LAMAS,202005,73,1,32
2205,SAN MARTIN,LAMAS,202006,185,15,48
2205,SAN MARTIN,LAMAS,202007,215,14,82
2205,SAN MARTIN,LAMAS,202008,502,12,49
2205,SAN MARTIN,LAMAS,202009,341,4,35
2205,SAN MARTIN,LAMAS,202010,281,1,28
2205,SAN MARTIN,LAMAS,202011,263,5,34
2205,SAN MARTIN,LAMAS,202012,189,2,30
2205,SAN MARTIN,LAMAS,202101,191,0,30
2205,SAN MARTIN,LAMAS,202102,119,7,42
2205,SAN MARTIN,LAMAS,202103,294,13,52
2205,SAN MARTIN,LAMAS,202104,374,12,58
2205,SAN MARTIN,LAMAS,202105,130,11,63
2206,SAN MARTIN,MARISCAL CACERES,202003,1,0,20
2206,SAN MARTIN,MARISCAL CACERES,202004,7,0,15
2206,SAN MARTIN,MARISCAL CACERES,202005,120,7,28
2206,SAN MARTIN,MARISCAL CACERES,202006,325,79,111
2206,SAN MARTIN,MARISCAL CACERES,202007,210,12,49
2206,SAN MARTIN,MARISCAL CACERES,202008,465,3,32
2206,SAN MARTIN,MARISCAL CACERES,202009,288,4,26
2206,SAN MARTIN,MARISCAL CACERES,202010,185,2,18
2206,SAN MARTIN,MARISCAL CACERES,202011,144,3,25
2206,SAN MARTIN,MARISCAL CACERES,202012,52,0,20
2206,SAN MARTIN,MARISCAL CACERES,202101,81,7,32
2206,SAN MARTIN,MARISCAL CACERES,202102,53,4,20
2206,SAN MARTIN,MARISCAL CACERES,202103,109,0,31
2206,SAN MARTIN,MARISCAL CACERES,202104,253,11,53
2206,SAN MARTIN,MARISCAL CACERES,202105,132,9,55
2207,SAN MARTIN,PICOTA,202003,0,0,2
2207,SAN MARTIN,PICOTA,202004,39,0,3
2207,SAN MARTIN,PICOTA,202005,86,4,12
2207,SAN MARTIN,PICOTA,202006,59,16,42
2207,SAN MARTIN,PICOTA,202007,48,8,31
2207,SAN MARTIN,PICOTA,202008,209,1,14
2207,SAN MARTIN,PICOTA,202009,83,1,15
2207,SAN MARTIN,PICOTA,202010,90,0,8
2207,SAN MARTIN,PICOTA,202011,124,2,18
2207,SAN MARTIN,PICOTA,202012,113,1,9
2207,SAN MARTIN,PICOTA,202101,57,0,16
2207,SAN MARTIN,PICOTA,202102,74,2,21
2207,SAN MARTIN,PICOTA,202103,174,3,22
2207,SAN MARTIN,PICOTA,202104,321,11,36
2207,SAN MARTIN,PICOTA,202105,143,8,30
2208,SAN MARTIN,RIOJA,202003,2,0,31
2208,SAN MARTIN,RIOJA,202004,16,2,36
2208,SAN MARTIN,RIOJA,202005,91,2,34
2208,SAN MARTIN,RIOJA,202006,281,13,54
2208,SAN MARTIN,RIOJA,202007,364,15,68
2208,SAN MARTIN,RIOJA,202008,635,13,91
2208,SAN MARTIN,RIOJA,202009,404,3,47
2208,SAN MARTIN,RIOJA,202010,788,6,40
2208,SAN MARTIN,RIOJA,202011,243,2,36
2208,SAN MARTIN,RIOJA,202012,247,6,48
2208,SAN MARTIN,RIOJA,202101,139,4,57
2208,SAN MARTIN,RIOJA,202102,276,13,59
2208,SAN MARTIN,RIOJA,202103,836,11,78
2208,SAN MARTIN,RIOJA,202104,1018,36,126
2208,SAN MARTIN,RIOJA,202105,348,14,77
2209,SAN MARTIN,SAN MARTIN,202003,1,1,44
2209,SAN MARTIN,SAN MARTIN,202004,95,2,41
2209,SAN MARTIN,SAN MARTIN,202005,355,18,62
2209,SAN MARTIN,SAN MARTIN,202006,2295,198,384
2209,SAN MARTIN,SAN MARTIN,202007,1545,61,186
2209,SAN MARTIN,SAN MARTIN,202008,1031,6,89
2209,SAN MARTIN,SAN MARTIN,202009,1327,10,73
2209,SAN MARTIN,SAN MARTIN,202010,856,13,63
2209,SAN MARTIN,SAN MARTIN,202011,477,10,70
2209,SAN MARTIN,SAN MARTIN,202012,223,9,78
2209,SAN MARTIN,SAN MARTIN,202101,627,12,90
2209,SAN MARTIN,SAN MARTIN,202102,650,16,71
2209,SAN MARTIN,SAN MARTIN,202103,1209,35,145
2209,SAN MARTIN,SAN MARTIN,202104,2045,69,199
2209,SAN MARTIN,SAN MARTIN,202105,1138,65,181
2210,SAN MARTIN,TOCACHE,202003,0,0,17
2210,SAN MARTIN,TOCACHE,202004,7,1,13
2210,SAN MARTIN,TOCACHE,202005,94,0,14
2210,SAN MARTIN,TOCACHE,202006,197,11,22
2210,SAN MARTIN,TOCACHE,202007,281,9,68
2210,SAN MARTIN,TOCACHE,202008,517,8,45
2210,SAN MARTIN,TOCACHE,202009,361,3,21
2210,SAN MARTIN,TOCACHE,202010,414,3,20
2210,SAN MARTIN,TOCACHE,202011,221,4,29
2210,SAN MARTIN,TOCACHE,202012,103,4,25
2210,SAN MARTIN,TOCACHE,202101,189,1,20
2210,SAN MARTIN,TOCACHE,202102,238,4,28
2210,SAN MARTIN,TOCACHE,202103,263,4,38
2210,SAN MARTIN,TOCACHE,202104,443,11,41
2210,SAN MARTIN,TOCACHE,202105,225,8,45
2301,TACNA,TACNA,202003,2,0,76
2301,TACNA,TACNA,202004,158,2,55
2301,TACNA,TACNA,202005,428,8,79
2301,TACNA,TACNA,202006,505,15,83
2301,TACNA,TACNA,202007,1869,40,202
2301,TACNA,TACNA,202008,5500,74,379
2301,TACNA,TACNA,202009,2840,60,155
2301,TACNA,TACNA,202010,836,21,70
2301,TACNA,TACNA,202011,895,18,57
2301,TACNA,TACNA,202012,673,15,68
2301,TACNA,TACNA,202101,2304,120,200
2301,TACNA,TACNA,202102,3073,186,313
2301,TACNA,TACNA,202103,1646,88,183
2301,TACNA,TACNA,202104,1361,63,128
2301,TACNA,TACNA,202105,1715,91,160
2302,TACNA,CANDARAVE,202003,0,0,1
2302,TACNA,CANDARAVE,202004,0,0,1
2302,TACNA,CANDARAVE,202005,0,1,4
2302,TACNA,CANDARAVE,202006,0,1,1
2302,TACNA,CANDARAVE,202007,3,0,1
2302,TACNA,CANDARAVE,202008,40,1,6
2302,TACNA,CANDARAVE,202009,87,3,4
2302,TACNA,CANDARAVE,202010,0,0,1
2302,TACNA,CANDARAVE,202011,3,0,3
2302,TACNA,CANDARAVE,202012,0,0,2
2302,TACNA,CANDARAVE,202101,13,2,5
2302,TACNA,CANDARAVE,202102,14,1,10
2302,TACNA,CANDARAVE,202103,7,1,5
2302,TACNA,CANDARAVE,202104,33,2,7
2302,TACNA,CANDARAVE,202105,12,0,4
2303,TACNA,JORGE BASADRE,202003,0,0,1
2303,TACNA,JORGE BASADRE,202004,1,0,2
2303,TACNA,JORGE BASADRE,202005,4,0,2
2303,TACNA,JORGE BASADRE,202006,10,0,2
2303,TACNA,JORGE BASADRE,202007,45,2,2
2303,TACNA,JORGE BASADRE,202008,81,4,14
2303,TACNA,JORGE BASADRE,202009,242,1,7
2303,TACNA,JORGE BASADRE,202010,4,0,2
2303,TACNA,JORGE BASADRE,202011,8,0,0
2303,TACNA,JORGE BASADRE,202012,11,0,1
2303,TACNA,JORGE BASADRE,202101,37,1,5
2303,TACNA,JORGE BASADRE,202102,42,2,11
2303,TACNA,JORGE BASADRE,202103,50,2,5
2303,TACNA,JORGE BASADRE,202104,51,2,5
2303,TACNA,JORGE BASADRE,202105,62,0,3
2304,TACNA,TARATA,202003,0,0,1
2304,TACNA,TARATA,202004,1,0,2
2304,TACNA,TARATA,202005,0,0,3
2304,TACNA,TARATA,202006,4,0,4
2304,TACNA,TARATA,202007,2,0,4
2304,TACNA,TARATA,202008,18,1,9
2304,TACNA,TARATA,202009,90,2,8
2304,TACNA,TARATA,202010,11,2,4
2304,TACNA,TARATA,202011,7,0,0
2304,TACNA,TARATA,202012,7,0,0
2304,TACNA,TARATA,202101,3,0,4
2304,TACNA,TARATA,202102,15,1,6
2304,TACNA,TARATA,202103,5,3,6
2304,TACNA,TARATA,202104,16,0,2
2304,TACNA,TARATA,202105,30,2,9
2401,TUMBES,TUMBES,202003,9,0,67
2401,TUMBES,TUMBES,202004,292,12,85
2401,TUMBES,TUMBES,202005,742,76,229
2401,TUMBES,TUMBES,202006,1602,83,245
2401,TUMBES,TUMBES,202007,1201,13,127
2401,TUMBES,TUMBES,202008,1224,12,96
2401,TUMBES,TUMBES,202009,1045,19,82
2401,TUMBES,TUMBES,202010,640,12,86
2401,TUMBES,TUMBES,202011,354,12,67
2401,TUMBES,TUMBES,202012,307,6,81
2401,TUMBES,TUMBES,202101,763,26,103
2401,TUMBES,TUMBES,202102,1198,50,152
2401,TUMBES,TUMBES,202103,1455,27,203
2401,TUMBES,TUMBES,202104,1355,56,241
2401,TUMBES,TUMBES,202105,790,41,149
2402,TUMBES,CONTRALMIRANTE VILLAR,202003,1,0,6
2402,TUMBES,CONTRALMIRANTE VILLAR,202004,25,3,11
2402,TUMBES,CONTRALMIRANTE VILLAR,202005,57,9,20
2402,TUMBES,CONTRALMIRANTE VILLAR,202006,107,11,26
2402,TUMBES,CONTRALMIRANTE VILLAR,202007,60,2,19
2402,TUMBES,CONTRALMIRANTE VILLAR,202008,69,1,4
2402,TUMBES,CONTRALMIRANTE VILLAR,202009,66,2,7
2402,TUMBES,CONTRALMIRANTE VILLAR,202010,67,1,9
2402,TUMBES,CONTRALMIRANTE VILLAR,202011,15,0,5
2402,TUMBES,CONTRALMIRANTE VILLAR,202012,19,3,14
2402,TUMBES,CONTRALMIRANTE VILLAR,202101,91,6,24
2402,TUMBES,CONTRALMIRANTE VILLAR,202102,53,6,21
2402,TUMBES,CONTRALMIRANTE VILLAR,202103,147,6,19
2402,TUMBES,CONTRALMIRANTE VILLAR,202104,90,5,20
2402,TUMBES,CONTRALMIRANTE VILLAR,202105,68,3,12
2403,TUMBES,ZARUMILLA,202003,4,1,24
2403,TUMBES,ZARUMILLA,202004,59,12,27
2403,TUMBES,ZARUMILLA,202005,122,15,40
2403,TUMBES,ZARUMILLA,202006,257,24,66
2403,TUMBES,ZARUMILLA,202007,187,2,26
2403,TUMBES,ZARUMILLA,202008,258,2,31
2403,TUMBES,ZARUMILLA,202009,384,2,16
2403,TUMBES,ZARUMILLA,202010,173,2,21
2403,TUMBES,ZARUMILLA,202011,113,4,26
2403,TUMBES,ZARUMILLA,202012,42,4,17
2403,TUMBES,ZARUMILLA,202101,85,3,22
2403,TUMBES,ZARUMILLA,202102,120,7,25
2403,TUMBES,ZARUMILLA,202103,308,8,52
2403,TUMBES,ZARUMILLA,202104,348,11,48
2403,TUMBES,ZARUMILLA,202105,149,7,28
2501,UCAYALI,CORONEL PORTILLO,202003,0,1,163
2501,UCAYALI,CORONEL PORTILLO,202004,752,56,355
2501,UCAYALI,CORONEL PORTILLO,202005,4049,97,750
2501,UCAYALI,CORONEL PORTILLO,202006,2557,67,254
2501,UCAYALI,CORONEL PORTILLO,202007,1788,21,199
2501,UCAYALI,CORONEL PORTILLO,202008,3335,21,161
2501,UCAYALI,CORONEL PORTILLO,202009,1863,16,126
2501,UCAYALI,CORONEL PORTILLO,202010,965,23,167
2501,UCAYALI,CORONEL PORTILLO,202011,677,23,157
2501,UCAYALI,CORONEL PORTILLO,202012,654,22,153
2501,UCAYALI,CORONEL PORTILLO,202101,882,31,196
2501,UCAYALI,CORONEL PORTILLO,202102,1174,87,234
2501,UCAYALI,CORONEL PORTILLO,202103,3949,165,356
2501,UCAYALI,CORONEL PORTILLO,202104,2241,192,345
2501,UCAYALI,CORONEL PORTILLO,202105,680,73,250
2502,UCAYALI,ATALAYA,202003,0,0,2
2502,UCAYALI,ATALAYA,202004,0,0,4
2502,UCAYALI,ATALAYA,202005,1,0,2
2502,UCAYALI,ATALAYA,202006,8,4,9
2502,UCAYALI,ATALAYA,202007,112,1,14
2502,UCAYALI,ATALAYA,202008,144,0,9
2502,UCAYALI,ATALAYA,202009,77,1,7
2502,UCAYALI,ATALAYA,202010,117,0,6
2502,UCAYALI,ATALAYA,202011,11,1,15
2502,UCAYALI,ATALAYA,202012,13,0,7
2502,UCAYALI,ATALAYA,202101,34,1,15
2502,UCAYALI,ATALAYA,202102,19,2,12
2502,UCAYALI,ATALAYA,202103,53,1,10
2502,UCAYALI,ATALAYA,202104,27,5,22
2502,UCAYALI,ATALAYA,202105,33,12,25
2503,UCAYALI,PADRE ABAD,202003,0,0,7
2503,UCAYALI,PADRE ABAD,202004,4,0,8
2503,UCAYALI,PADRE ABAD,202005,130,10,11
2503,UCAYALI,PADRE ABAD,202006,339,13,19
2503,UCAYALI,PADRE ABAD,202007,224,10,17
2503,UCAYALI,PADRE ABAD,202008,346,6,17
2503,UCAYALI,PADRE ABAD,202009,262,2,11
2503,UCAYALI,PADRE ABAD,202010,191,1,10
2503,UCAYALI,PADRE ABAD,202011,90,3,12
2503,UCAYALI,PADRE ABAD,202012,90,2,13
2503,UCAYALI,PADRE ABAD,202101,97,4,19
2503,UCAYALI,PADRE ABAD,202102,177,6,12
2503,UCAYALI,PADRE ABAD,202103,337,8,20
2503,UCAYALI,PADRE ABAD,202104,329,7,16
2503,UCAYALI,PADRE ABAD,202105,111,6,16
2504,UCAYALI,PURUS,202003,0,0,0
2504,UCAYALI,PURUS,202004,0,0,1
2504,UCAYALI,PURUS,202005,0,0,0
2504,UCAYALI,PURUS,202006,0,0,0
2504,UCAYALI,PURUS,202007,23,0,0
2504,UCAYALI,PURUS,202008,19,0,1
2504,UCAYALI,PURUS,202009,122,0,1
2504,UCAYALI,PURUS,202010,160,0,0
2504,UCAYALI,PURUS,202011,27,0,1
2504,UCAYALI,PURUS,202012,0,0,0
2504,UCAYALI,PURUS,202101,7,0,1
2504,UCAYALI,PURUS,202102,8,0,1
2504,UCAYALI,PURUS,202103,44,1,3
2504,UCAYALI,PURUS,202104,21,0,0
2504,UCAYALI,PURUS,202105,2,1,1
